id,code,team,web_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
129,54861,7,Benteke,54861,65,63,33,807,1,1,3,13,0,0,0,1,0,0,3,65,106.0,118.4,348.0,56.1
130,59125,7,Wickham,59125,50,49,9,61,0,1,0,1,0,0,0,0,0,0,0,23,23.2,41.9,55.0,12.0
131,40836,7,Guaita,40836,45,43,81,1754,0,0,7,23,0,0,0,2,0,64,8,378,448.0,0.0,0.0,44.8
132,20066,7,Hennessey,20066,45,44,67,1575,0,0,5,26,0,1,0,0,0,44,6,311,358.8,0.0,0.0,35.9
133,82403,7,Zaha,82403,70,70,143,3037,10,11,11,49,0,0,0,8,1,0,13,459,752.8,753.3,1200.0,270.6
134,66975,7,Milivojevic,66975,65,65,166,3420,12,2,12,53,0,0,1,10,0,0,24,741,1078.2,910.1,473.0,246.3
135,60252,7,Townsend,60252,60,56,135,3007,6,5,11,46,0,0,0,1,0,0,8,520,743.0,928.5,622.0,229.6
136,141020,7,Meyer,141020,60,55,60,1405,1,3,6,24,0,0,0,3,0,0,0,223,236.0,309.9,433.0,98.0
137,86417,7,Schlupp,86417,45,43,91,1660,4,3,4,26,0,0,0,1,0,0,3,301,385.2,240.5,430.0,105.7
138,50471,7,McArthur,50471,50,49,121,3057,3,7,11,49,0,0,0,7,0,0,7,500,666.8,457.2,487.0,161.3
139,55037,7,Kouyaté,55037,50,47,67,1889,0,3,9,30,0,0,0,3,0,0,0,251,337.4,198.5,222.0,75.6
140,221275,7,Dreher,221275,45,45,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.6,0.0,0.1
468,80146,7,Ayew,80146,60,57,46,1176,1,3,5,13,0,0,0,3,0,0,2,114,140.2,207.3,421.0,76.7
141,101188,8,Digne,101188,50,54,158,2964,4,5,13,38,1,0,0,5,1,0,22,736,883.0,1142.0,300.0,232.7
142,164511,8,Mina,164511,55,54,36,891,1,0,3,13,0,0,0,3,0,0,2,176,198.2,37.5,61.0,29.6
143,106611,8,Keane,106611,50,48,129,2970,1,2,13,39,0,0,0,2,0,0,15,642,740.2,101.2,326.0,117.2
144,59949,8,Coleman,59949,55,52,125,2558,2,2,13,30,1,0,0,1,0,0,12,548,515.2,387.3,274.0,117.6
145,12745,8,Baines,12745,55,50,7,374,0,0,0,6,0,0,0,0,0,0,0,48,48.4,91.4,15.0,15.4
146,66838,8,Tosun,66838,70,64,56,1044,3,3,1,17,0,0,0,3,0,0,3,166,212.6,172.2,546.0,92.8
147,177815,8,Calvert-Lewin,177815,55,54,92,1769,6,5,8,26,0,0,0,3,0,0,3,267,321.8,185.7,618.0,111.5
148,111234,8,Pickford,111234,50,49,161,3420,0,0,14,46,0,3,0,1,0,94,13,706,776.4,10.0,0.0,78.5
149,10318,8,Stekelenburg,10318,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
150,212319,8,Richarlison,212319,65,64,153,2662,13,3,11,36,0,0,0,5,1,0,12,400,698.4,350.7,1209.0,224.5
151,55422,8,Sigurdsson,55422,75,74,182,3122,13,6,15,41,0,0,3,3,0,0,20,662,959.8,1098.5,1084.0,314.2
152,100649,8,Bernard,100649,60,59,88,2108,1,4,13,19,0,0,0,5,0,0,5,319,366.0,589.6,377.0,133.3
153,20467,8,Walcott,20467,65,59,101,2108,5,3,6,33,0,0,0,1,0,0,4,292,420.0,342.9,699.0,145.7
154,173807,8,Davies,173807,55,50,26,975,0,0,2,19,0,0,0,3,0,0,0,127,122.6,96.2,103.0,32.1
155,219352,8,Lookman,219352,55,49,34,600,0,3,1,8,0,0,0,0,0,0,0,110,131.4,172.1,211.0,51.6
156,80801,8,Gueye,80801,50,47,78,2821,0,2,13,31,0,0,0,6,0,0,0,472,629.2,311.3,168.0,111.1
157,50472,8,McCarthy,50472,45,44,1,14,0,0,0,0,0,0,0,0,0,0,0,3,5.2,0.1,0.0,0.5
158,42774,8,Schneiderlin,42774,45,42,28,832,0,1,5,9,0,0,0,2,0,0,0,152,151.6,124.7,17.0,29.4
205,41823,8,Delph,41823,55,53,29,722,0,1,3,9,0,0,0,1,1,0,2,186,153.8,97.8,24.0,27.5
422,120250,8,André Gomes,120250,55,54,64,1977,1,2,9,28,0,0,0,7,0,0,2,268,268.4,154.6,207.0,63.1
478,194164,8,Holgate,194164,45,43,5,407,0,0,0,9,0,0,0,1,0,0,0,61,92.2,5.0,2.0,9.9
479,57513,8,Lössl,57513,45,44,99,2777,0,1,5,54,0,1,0,1,0,88,9,541,764.2,40.3,4.0,80.7
159,111931,9,Pereira,111931,50,53,146,3123,2,8,10,45,0,0,0,7,0,0,22,693,889.0,517.6,430.0,183.7
160,95658,9,Maguire,95658,55,54,92,2596,3,1,6,41,0,0,0,6,1,0,10,533,715.8,165.3,462.0,134.3
161,172850,9,Chilwell,172850,50,50,118,3240,0,5,10,43,0,0,0,4,0,0,8,578,721.0,674.6,298.0,170.0
162,37642,9,Evans,37642,50,48,77,1993,1,0,8,26,0,0,0,2,0,0,3,418,460.0,66.1,158.0,68.5
163,37402,9,Fuchs,37402,45,41,3,206,0,0,0,5,0,0,0,0,0,0,0,38,50.4,85.6,14.0,14.9
164,218031,9,Söyüncü,218031,50,48,9,371,0,0,0,4,0,0,0,1,0,0,0,48,76.6,6.8,22.0,10.6
165,15033,9,Morgan,15033,45,45,76,1924,3,0,6,28,0,0,0,1,2,0,7,365,471.0,40.1,293.0,80.5
166,101668,9,Vardy,101668,90,90,174,2726,18,5,11,36,0,0,1,3,1,0,31,598,822.0,419.9,1206.0,244.6
167,173515,9,Iheanacho,173515,60,57,58,924,1,5,1,16,0,0,0,2,0,0,3,160,135.8,209.4,230.0,56.9
168,17745,9,Schmeichel,17745,50,50,120,3420,0,0,10,48,0,0,0,3,0,90,6,618,756.8,10.0,4.0,76.9
169,11974,9,Jakupovic,11974,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
170,95463,9,Ward,95463,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
171,172780,9,Maddison,172780,65,66,137,2831,7,7,8,44,0,0,1,3,1,0,12,619,801.4,1515.0,769.0,308.4
172,201666,9,Barnes,201666,55,55,43,1001,1,3,1,16,0,0,0,0,0,0,1,139,172.8,242.0,534.0,94.8
173,115858,9,Ghezzal,115858,55,50,28,733,1,0,1,13,0,0,0,3,0,0,2,112,147.8,307.0,228.0,68.3
174,51938,9,Albrighton,51938,55,51,63,1617,2,2,5,17,0,0,0,3,0,0,4,279,371.2,446.8,242.0,106.1
175,172632,9,Gray,172632,55,54,84,1978,4,1,6,29,0,0,0,2,0,0,3,244,320.2,310.2,599.0,122.5
176,203341,9,Ndidi,203341,50,49,89,3295,2,0,9,47,0,0,0,8,0,0,4,571,726.0,342.4,346.0,141.6
177,61604,9,James,61604,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
178,155569,9,Amartey,155569,45,43,15,639,0,0,1,9,0,0,0,2,0,0,0,103,139.0,46.7,21.0,20.8
179,86881,9,Mendy,86881,45,43,58,2085,0,1,7,29,0,0,0,5,0,0,0,291,235.8,135.5,23.0,39.5
180,197469,9,Choudhury,197469,45,43,20,593,0,0,4,4,0,0,0,0,0,0,0,80,119.6,73.7,51.0,24.6
265,168580,9,Pérez,168580,65,61,141,2916,12,2,11,35,0,0,0,2,0,0,19,541,783.6,585.6,954.0,232.1
448,166989,9,Tielemans,166989,60,60,63,1087,3,5,3,14,0,0,0,2,0,0,6,267,299.0,269.7,249.0,81.8
181,122798,10,Robertson,122798,60,67,213,3216,0,12,21,20,0,0,0,4,0,0,29,906,748.8,767.2,318.0,183.6
182,169187,10,Alexander-Arnold,169187,50,58,185,2460,1,13,16,14,0,0,0,3,0,0,25,753,734.4,837.4,276.0,184.7
183,97032,10,van Dijk,97032,60,67,208,3384,4,4,20,22,0,0,0,1,0,0,22,932,993.6,111.1,455.0,156.1
184,171287,10,Gomez,171287,50,48,55,1059,0,0,7,4,0,0,0,2,0,0,2,268,209.8,92.1,44.0,34.7
185,60914,10,Matip,60914,50,49,83,1535,1,0,9,12,0,0,0,3,0,0,7,402,414.6,57.9,85.0,55.9
186,38454,10,Lovren,38454,50,49,63,986,1,1,6,7,0,0,0,1,0,0,9,258,255.8,29.1,72.0,35.7
187,92217,10,Firmino,92217,95,93,160,2606,12,8,19,15,0,0,0,0,0,0,24,647,774.8,670.1,1240.0,267.8
188,152760,10,Origi,152760,50,50,32,364,3,1,3,2,0,0,0,0,0,0,1,122,143.4,45.0,195.0,38.2
189,116535,10,Alisson,116535,55,59,176,3420,0,0,21,22,0,0,0,1,0,76,9,771,677.0,0.1,0.0,67.6
190,66797,10,Mignolet,66797,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
191,118748,10,Salah,118748,130,132,259,3254,22,12,21,20,0,0,0,1,0,0,18,687,1186.8,973.9,2168.0,432.7
192,110979,10,Mané,110979,95,103,231,3076,22,3,19,21,0,0,0,2,0,0,24,703,1015.8,692.8,1332.0,304.0
193,81880,10,Chamberlain,81880,65,64,2,19,0,0,0,0,0,0,0,0,0,0,0,7,10.2,10.8,19.0,4.0
194,68312,10,Shaqiri,68312,75,68,88,1052,6,5,7,6,0,0,0,2,0,0,4,302,363.6,344.7,282.0,99.1
195,39155,10,Lallana,39155,70,69,23,460,0,1,3,3,0,0,0,1,0,0,0,96,85.4,139.0,113.0,33.8
196,175592,10,Keita,175592,75,71,67,1385,2,1,10,8,0,0,0,0,0,0,3,246,293.6,213.1,356.0,86.3
197,116643,10,Fabinho,116643,60,55,65,2011,1,2,11,14,0,0,0,6,0,0,0,305,406.2,283.4,173.0,86.4
198,56979,10,Henderson,56979,55,53,76,1976,1,3,12,14,0,0,0,1,1,0,2,397,358.8,311.7,182.0,85.4
199,41733,10,Wijnaldum,41733,55,55,108,2723,3,1,18,16,0,0,0,3,0,0,9,470,437.6,405.2,338.0,118.4
200,15157,10,Milner,15157,55,56,101,1778,5,5,9,13,0,0,0,5,1,0,12,448,587.2,725.2,374.0,169.2
201,217989,10,Camacho,217989,50,50,1,1,0,0,0,1,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2
202,146941,11,Laporte,146941,55,63,177,3056,3,3,18,21,0,0,0,3,0,0,16,768,790.0,239.3,278.0,131.2
203,58621,11,Walker,58621,65,64,150,2776,1,1,18,17,0,0,0,3,0,0,11,684,498.8,448.4,183.0,113.1
204,102826,11,Mendy,102826,60,61,59,900,0,6,4,6,0,0,0,1,0,0,6,262,250.8,222.7,70.0,54.2
206,206325,11,Zinchenko,206325,50,47,44,1151,0,3,9,4,0,0,0,1,0,0,1,230,279.2,278.6,77.0,63.5
207,97299,11,Stones,97299,55,52,83,1761,0,0,9,15,0,0,0,1,0,0,9,431,376.6,115.5,49.0,54.1
208,57410,11,Otamendi,57410,65,60,70,1233,0,0,9,7,0,0,0,1,0,0,5,335,281.2,53.7,143.0,47.8
209,100180,11,Danilo,100180,55,48,46,805,1,0,4,7,0,0,0,1,0,0,7,202,165.2,118.0,99.0,38.2
210,37572,11,Agüero,37572,110,120,201,2457,21,11,17,15,0,0,0,4,0,0,26,740,946.6,523.7,1685.0,315.4
211,205651,11,Jesus,205651,105,99,79,1017,7,3,2,11,0,0,0,1,0,0,7,259,395.2,300.5,864.0,156.3
212,121160,11,Ederson,121160,55,57,169,3420,0,1,20,23,0,0,0,2,0,58,6,700,535.2,33.0,0.0,56.8
213,33148,11,Bravo,33148,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
214,103955,11,Sterling,103955,110,117,234,2770,17,15,17,19,0,0,0,3,0,0,25,743,1060.0,937.4,1572.0,357.1
215,61366,11,De Bruyne,61366,100,96,59,968,2,3,6,3,0,0,0,2,0,0,8,268,301.4,562.3,317.0,117.9
216,182156,11,Sané,182156,95,93,156,1857,10,12,9,14,0,0,0,1,0,0,13,520,716.8,645.0,1039.0,240.3
217,103025,11,Mahrez,103025,90,82,102,1331,7,4,4,9,0,0,1,0,0,0,14,349,459.4,450.8,731.0,164.1
218,165809,11,Bernardo Silva,165809,75,78,154,2849,7,8,15,22,0,0,0,3,0,0,17,649,796.4,1026.3,1069.0,289.6
219,20664,11,David Silva,20664,85,85,143,2399,6,8,16,14,0,0,0,2,0,0,14,614,715.2,1150.3,1092.0,295.8
220,209244,11,Foden,209244,50,45,25,328,1,0,2,0,0,0,0,0,0,0,3,93,85.0,133.8,208.0,42.6
221,27789,11,Fernandinho,27789,55,53,79,2375,1,3,12,15,0,0,0,5,0,0,4,444,534.6,396.8,208.0,114.2
222,59859,11,Gündogan,59859,55,54,113,2129,6,3,13,15,0,0,0,3,0,0,10,528,548.8,819.7,447.0,181.6
122,214590,12,Wan-Bissaka,214590,40,46,120,3134,0,3,12,47,0,0,0,4,1,0,18,672,863.4,266.8,139.0,127.1
223,55909,12,Smalling,55909,60,56,56,2127,1,0,4,36,1,0,0,1,0,0,3,335,453.4,31.0,176.0,66.0
224,18892,12,Young,18892,60,57,73,2568,2,3,4,44,0,0,0,8,1,0,4,450,554.4,650.5,124.0,133.0
225,184667,12,Lindelöf,184667,50,49,85,2600,1,1,6,40,1,0,0,1,0,0,9,527,533.0,75.3,118.0,72.8
226,106760,12,Shaw,106760,50,51,91,2591,1,5,6,39,0,0,0,11,0,0,11,489,586.2,505.6,287.0,138.1
227,58893,12,Rojo,58893,50,49,2,209,0,0,0,5,1,0,0,2,0,0,0,15,42.2,3.1,63.0,10.9
228,197365,12,Bailly,197365,55,50,16,636,0,0,1,13,0,0,0,0,1,0,0,109,125.0,3.4,35.0,16.5
229,216051,12,Dalot,216051,55,53,27,1009,0,2,1,18,0,0,0,3,0,0,0,171,184.4,259.0,94.0,53.7
230,40002,12,Darmian,40002,50,46,14,443,0,0,1,8,0,0,0,0,0,0,2,83,84.2,34.9,7.0,12.6
231,76359,12,Jones,76359,55,51,43,1261,0,1,3,17,0,0,0,1,0,0,3,273,300.8,44.8,42.0,39.0
232,66749,12,Lukaku,66749,110,107,115,2126,12,1,4,38,0,0,0,4,0,0,14,361,550.6,330.2,1052.0,193.5
233,176297,12,Rashford,176297,70,73,128,2331,10,7,6,35,0,0,0,3,1,0,14,425,650.0,542.3,1064.0,224.6
234,220688,12,Greenwood,220688,45,45,4,115,0,0,0,2,0,0,0,0,0,0,0,12,24.0,43.3,90.0,15.7
235,51940,12,de Gea,51940,60,57,120,3420,0,0,7,54,0,0,0,1,0,123,7,636,846.0,0.0,0.0,84.5
236,42899,12,Romero,42899,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
237,6744,12,Grant,6744,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
238,74208,12,Pogba,74208,80,86,179,3007,13,10,8,43,0,0,3,6,0,0,19,648,1096.8,822.3,1246.0,316.9
239,148225,12,Martial,148225,75,72,122,1613,10,4,5,25,0,0,0,2,0,0,13,389,532.8,503.3,755.0,178.9
240,37265,12,Sánchez,37265,105,100,47,869,1,5,2,10,0,0,0,3,0,0,1,168,207.6,297.2,307.0,81.1
241,109322,12,Lingard,109322,70,67,78,1657,4,3,3,26,0,0,0,3,0,0,5,270,310.0,306.1,395.0,101.1
242,43670,12,Mata,43670,65,61,70,1284,3,4,5,15,0,0,0,3,0,0,7,274,258.4,464.0,262.0,98.6
244,101582,12,Fred,101582,60,53,40,1039,1,2,1,19,0,0,0,2,0,0,3,180,177.6,203.2,87.0,46.9
245,209041,12,Gomes,209041,50,50,2,25,0,0,0,1,0,0,0,0,0,0,0,4,5.2,2.3,18.0,2.6
246,156689,12,Pereira,156689,50,45,27,590,1,1,1,13,0,0,0,5,0,0,2,115,132.8,139.5,67.0,33.8
247,62398,12,Matic,62398,50,50,59,2437,1,0,6,37,0,0,0,6,1,0,2,371,477.6,247.9,183.0,90.9
248,195851,12,McTominay,195851,45,42,38,862,2,0,1,18,0,0,0,1,0,0,4,152,175.4,33.1,180.0,38.8
249,222677,12,Chong,222677,45,45,2,37,0,0,0,1,0,0,0,0,0,0,0,3,6.2,2.1,39.0,4.7
250,232928,12,Garner,232928,45,45,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
251,56983,13,Ritchie,56983,60,58,110,2927,2,8,10,40,0,0,1,9,0,0,7,504,712.4,973.8,448.0,213.6
252,119471,13,Schär,119471,50,45,93,2000,4,1,7,23,0,0,0,12,0,0,9,403,669.4,148.6,220.0,103.8
253,151119,13,Yedlin,151119,45,45,63,2472,1,2,5,41,1,0,0,6,1,0,1,325,436.4,406.3,113.0,95.8
254,57145,13,Fernández,57145,45,44,47,1482,0,2,3,24,0,0,0,2,0,0,5,277,350.0,63.7,70.0,48.5
255,106618,13,Dummett,106618,45,44,67,1986,0,0,7,27,0,0,0,1,0,0,3,365,424.2,94.0,58.0,57.6
256,109528,13,Manquillo,109528,45,43,53,1098,0,3,4,16,0,0,0,2,0,0,5,231,231.0,127.3,28.0,38.8
257,77359,13,Lejeune,77359,45,44,35,1054,0,0,4,13,0,0,0,0,0,0,0,209,211.6,82.5,59.0,35.3
258,101148,13,Lascelles,101148,50,47,95,2745,0,1,10,36,0,0,0,4,0,0,8,539,632.4,46.8,113.0,79.6
259,58845,13,Clark,58845,45,45,42,857,3,0,2,15,0,0,0,1,0,0,4,194,293.2,25.0,105.0,42.6
260,196118,13,Muto,196118,60,56,24,514,1,0,1,10,0,0,0,1,0,0,0,65,71.8,66.8,140.0,27.4
261,61316,13,Joselu,61316,50,47,30,586,2,0,1,15,0,0,0,1,0,0,3,89,121.4,35.9,290.0,44.6
262,67089,13,Dubravka,67089,50,50,131,3420,0,0,11,48,0,0,0,1,0,96,10,647,783.6,0.0,0.0,78.4
263,59735,13,Darlow,59735,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
264,155503,13,Woodman,155503,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
266,179018,13,Almirón,179018,60,60,28,758,0,2,3,11,0,0,0,0,0,0,0,107,121.4,189.8,235.0,54.6
267,104953,13,Atsu,104953,55,51,55,1481,1,1,6,18,0,0,0,2,0,0,0,175,218.8,273.0,331.0,82.3
268,76542,13,Ki Sung-yueng,76542,50,47,38,1298,0,1,4,20,0,0,0,2,0,0,1,197,163.2,258.4,45.0,46.7
269,50232,13,Shelvey,50232,55,53,39,943,1,1,5,13,0,0,0,1,0,0,2,170,226.2,351.7,154.0,73.2
270,180135,13,Longstaff,180135,45,45,26,686,1,1,3,9,0,0,0,2,0,0,1,117,130.4,71.8,106.0,30.9
271,153127,13,Hayden,153127,45,43,69,1857,1,4,7,25,0,0,0,3,1,0,5,306,412.0,298.8,232.0,94.4
483,114243,13,Murphy,114243,50,47,16,296,0,1,1,8,0,0,0,0,0,0,0,50,53.6,31.1,22.0,10.7
454,113564,14,Byram,113564,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
70,178304,15,Mousset,178304,50,49,28,350,1,0,0,15,0,0,0,1,0,0,0,74,74.6,65.1,201.0,33.8
444,7645,15,Jagielka,7645,45,43,22,329,1,0,2,4,0,0,0,0,1,0,3,80,82.2,21.4,43.0,14.6
304,93100,16,Vestergaard,93100,50,46,50,2027,0,0,4,31,0,0,0,2,0,0,0,396,576.6,76.6,104.0,75.9
305,40146,16,Bertrand,40146,50,48,56,2160,1,0,6,42,0,0,0,8,0,0,1,291,326.8,379.4,123.0,82.6
306,213482,16,Valery,213482,40,41,54,1709,2,1,3,30,0,0,0,3,1,0,0,251,329.4,124.7,157.0,60.7
307,171771,16,Bednarek,171771,40,40,49,2150,0,1,3,37,0,0,0,7,0,0,3,365,616.0,108.8,91.0,81.9
308,88900,16,Stephens,88900,45,42,47,1697,1,0,3,35,0,0,0,4,0,0,4,282,394.4,65.5,143.0,60.4
310,80447,16,Yoshida,80447,45,41,44,1518,0,1,3,29,0,0,0,0,0,0,4,278,387.0,57.4,189.0,63.4
311,232797,16,Ramsay,232797,40,40,1,90,0,0,0,3,0,0,0,0,0,0,0,9,11.2,0.0,0.0,1.1
312,78356,16,Austin,78356,60,55,46,970,2,2,5,17,0,0,1,1,0,0,1,117,158.4,115.3,405.0,67.4
313,84939,16,Ings,84939,55,54,90,1650,7,3,5,27,0,0,0,1,0,0,11,310,433.8,346.9,808.0,158.4
314,220598,16,Obafemi,220598,50,50,13,134,1,1,0,3,0,0,0,1,0,0,0,46,62.6,27.4,127.0,21.6
315,20452,16,Long,20452,50,47,66,1260,5,2,2,24,0,0,0,3,0,0,5,191,248.6,179.2,417.0,84.2
316,153371,16,Gallagher,153371,45,45,4,32,0,0,0,1,0,0,0,0,0,0,0,6,0.0,0.3,0.0,0.0
317,40383,16,Forster,40383,45,42,2,90,0,0,0,3,0,0,0,0,0,3,0,13,22.2,0.0,0.0,2.2
318,58376,16,McCarthy,58376,45,43,73,2250,0,0,4,44,0,0,0,1,0,78,6,414,585.2,0.0,0.0,58.6
319,107265,16,Gunn,107265,45,43,47,1080,0,0,3,18,0,1,0,0,0,33,4,206,239.2,0.0,0.0,23.8
320,83283,16,Redmond,83283,55,55,137,3272,6,5,9,58,0,0,0,3,0,0,12,433,665.4,802.3,950.0,241.4
321,101178,16,Ward-Prowse,101178,55,51,94,1940,7,0,3,41,1,0,0,4,0,0,15,390,592.0,695.8,387.0,167.4
322,96787,16,Elyounoussi,96787,65,60,28,785,0,0,4,10,0,0,0,0,0,0,0,91,94.2,228.3,220.0,54.2
323,91047,16,Armstrong,91047,55,51,75,1421,3,4,5,26,0,0,0,2,0,0,3,269,305.6,392.4,379.0,107.5
324,151086,16,Lemina,151086,50,47,50,1612,1,2,4,37,0,0,0,5,0,0,2,270,313.0,214.7,188.0,71.6
325,132015,16,Højbjerg,132015,45,44,90,2760,4,3,4,59,0,0,0,7,2,0,8,477,616.0,445.6,421.0,148.8
326,204481,16,Johnson,204481,45,45,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
327,193109,16,Slattery,193109,45,45,4,110,0,0,0,1,0,0,0,0,0,0,0,12,15.8,2.6,24.0,4.2
328,78056,16,Oriol Romeu,78056,45,42,55,2131,1,0,6,37,0,0,0,11,0,0,3,282,455.2,158.4,124.0,74.0
485,167075,16,Hoedt,167075,45,42,29,1170,0,0,4,24,2,0,0,2,0,0,3,206,283.6,20.0,41.0,34.7
486,58822,16,Cédric,58822,45,42,52,1493,1,2,4,31,0,0,0,4,0,0,7,273,309.0,226.5,103.0,63.9
329,115556,17,Davies,115556,60,56,66,1837,0,0,6,26,0,0,0,2,0,0,5,361,388.2,256.6,176.0,82.3
330,39194,17,Vertonghen,39194,60,59,67,1911,1,0,6,23,0,0,0,3,1,0,7,390,445.4,116.7,165.0,72.7
331,55605,17,Alderweireld,55605,60,60,107,2921,0,0,12,31,1,0,0,3,0,0,7,651,690.2,139.1,229.0,105.7
332,38290,17,Rose,38290,60,58,86,1792,0,4,8,16,0,0,0,5,0,0,5,352,343.6,416.6,216.0,97.6
333,173904,17,Sánchez,173904,60,58,78,1941,1,2,6,22,0,0,0,2,0,0,4,412,454.2,60.3,183.0,70.0
334,77794,17,Trippier,77794,60,60,118,2275,1,5,10,23,1,0,0,2,0,0,16,573,601.6,827.0,121.0,155.0
335,234908,17,Foyth,234908,50,50,35,888,1,0,3,12,0,0,0,3,1,0,4,172,248.6,59.8,53.0,36.3
336,80226,17,Aurier,80226,60,57,24,562,0,2,2,9,0,0,0,1,0,0,0,116,151.6,108.4,45.0,30.5
337,158534,17,Walker-Peters,158534,45,42,28,374,0,3,2,4,0,0,0,1,0,0,4,112,107.4,104.9,20.0,23.1
